0	0
0	1.0
1	1.0
1	1.0
2	1.0
2	1.0
3	1.0
3	1.0
4	1.0
4	1.0
5	1.0
5	1.0
6	1.0
6	1.0
7	1.0
7	1.0
8	1.0
8	1.0
9	1.0
9	1.0
10	1.0
10	1.0
11	1.0
11	1.0
12	1.0
12	1.0
13	1.0
13	1.0
14	1.0
14	1.0
15	1.0
15	1.0
16	1.0
16	1.0
17	1.0
17	1.0
18	1.0
18	1.0
19	1.0
19	1.0
20	1.0
20	1.0
21	1.0
21	1.0
22	1.0
22	1.0
23	1.0
23	1.0
24	1.0
24	1.0
25	1.0
25	1.0
26	1.0
26	1.0
27	1.0
27	1.0
28	1.0
28	1.0
29	1.0
29	1.0
30	1.0
30	1.0
31	1.0
31	1.0
32	1.0
32	1.0
33	1.0
33	1.0
34	1.0
34	1.0
35	1.0
35	1.0
36	1.0
36	1.0
37	1.0
37	1.0
38	1.0
38	1.0
39	1.0
39	1.0
40	1.0
40	1.0
41	1.0
41	1.0
42	1.0
42	1.0
43	1.0
43	1.0
44	1.0
44	1.0
45	1.0
45	1.0
46	1.0
46	1.0
47	1.0
47	1.0
48	1.0
48	1.0
49	1.0
49	1.0
50	1.0
50	1.0
51	1.0
51	1.0
52	1.0
52	1.0
53	1.0
53	1.008181818181818
54	1.008181818181818
54	1.008181818181818
55	1.008181818181818
55	1.008181818181818
56	1.008181818181818
56	1.008181818181818
57	1.008181818181818
57	1.008181818181818
58	1.008181818181818
58	1.008181818181818
59	1.008181818181818
59	1.008181818181818
60	1.008181818181818
60	1.008181818181818
61	1.008181818181818
61	1.008181818181818
62	1.008181818181818
62	1.008181818181818
63	1.008181818181818
63	1.008181818181818
64	1.008181818181818
64	1.008181818181818
65	1.008181818181818
65	1.008181818181818
66	1.008181818181818
66	1.008181818181818
67	1.008181818181818
67	1.008181818181818
68	1.008181818181818
68	1.0075
69	1.0075
69	1.0075
70	1.0075
70	1.0075
71	1.0075
71	1.0075
72	1.0075
72	1.0075
73	1.0075
73	1.0075
74	1.0075
74	1.0075
75	1.0075
75	1.0075
76	1.0075
76	1.0075
77	1.0075
77	1.0075
78	1.0075
78	1.0075
79	1.0075
79	1.0075
80	1.0075
80	1.0075
81	1.0075
81	1.0075
82	1.0075
82	1.0075
83	1.0075
83	1.0075
84	1.0075
84	1.0075
85	1.0075
85	1.0075
86	1.0075
86	1.0075
87	1.0075
87	1.0075
88	1.0075
88	1.0075
89	1.0075
89	1.0075
90	1.0075
90	1.0075
91	1.0075
91	1.0075
92	1.0075
92	1.0075
93	1.0075
93	1.0075
94	1.0075
94	1.0075
95	1.0075
95	1.0075
96	1.0075
96	1.0075
97	1.0075
97	1.0075
98	1.0075
98	1.0075
99	1.0075
99	1.003076923076923
100	1.003076923076923
100	1.003076923076923
101	1.003076923076923
101	1.004
102	1.004
102	1.004
103	1.004
103	1.004
